index,sensitive,exp,rel,adv,label,att1,att2,att3,att4
107,0,0,0,0,0,1.0,1.0,0.5,1.0
108,0,0,0,0,0,1.0,1.0,1.0,0.66
109,0,0,0,1,0,0.0,0.0,0.0,1.0
110,0,0,0,1,0,0.0,0.0,0.5,0.66
111,0,0,0,1,0,0.0,0.0,1.0,0.0
112,0,0,0,1,0,0.0,0.0,1.0,1.0
113,0,0,0,1,0,0.0,0.0,1.0,1.0
114,0,0,0,1,0,0.0,0.33,0.0,0.0
115,0,0,0,1,1,0.0,0.33,0.0,0.66
116,0,0,0,1,0,0.0,0.33,0.0,0.66
117,0,0,0,1,0,0.0,0.33,0.0,1.0
118,0,0,0,1,0,0.0,0.33,0.5,0.0
119,0,0,0,1,0,0.0,0.33,0.5,0.33
120,0,0,0,1,0,0.0,0.33,0.5,0.33
121,0,0,0,1,0,0.0,0.33,0.5,0.66
122,0,0,0,1,0,0.0,0.33,0.5,0.66
123,0,0,0,1,0,0.0,0.33,0.5,1.0
124,0,0,0,1,0,0.0,0.33,1.0,1.0
125,0,0,0,1,0,0.0,0.66,0.0,0.66
126,0,0,0,1,0,0.0,0.66,0.5,0.33
127,0,0,0,1,0,0.0,0.66,1.0,0.0
128,0,0,0,1,0,0.0,0.66,1.0,0.33
129,0,0,0,1,0,0.0,1.0,0.0,0.0
130,0,0,0,1,0,0.0,1.0,0.0,1.0
131,0,0,0,1,0,0.0,1.0,0.5,1.0
132,0,0,0,1,0,0.0,1.0,1.0,0.33
133,0,0,0,1,0,0.0,1.0,1.0,0.33
134,0,0,0,1,0,0.33,0.0,0.0,0.0
135,0,0,0,1,0,0.33,0.0,0.5,0.33
136,0,0,0,1,0,0.33,0.0,0.5,0.33
137,0,0,0,1,1,0.33,0.0,0.5,1.0
138,0,0,0,1,1,0.33,0.0,1.0,0.0
139,0,0,0,1,1,0.33,0.33,0.0,0.33
140,0,0,0,1,0,0.33,0.33,0.0,0.33
141,0,0,0,1,0,0.33,0.33,0.5,0.0
142,0,0,0,1,1,0.33,0.33,1.0,0.0
143,0,0,0,1,0,0.33,0.66,0.0,0.66
144,0,0,0,1,0,0.33,0.66,0.5,0.0
145,0,0,0,1,0,0.33,0.66,1.0,0.66
146,0,0,0,1,0,0.33,0.66,1.0,1.0
147,0,0,0,1,0,0.33,1.0,0.0,0.33
148,0,0,0,1,0,0.33,1.0,0.0,0.66
149,0,0,0,1,0,0.33,1.0,0.0,0.66
150,0,0,0,1,0,0.33,1.0,0.5,0.0
151,0,0,0,1,1,0.33,1.0,0.5,1.0
152,0,0,0,1,0,0.33,1.0,1.0,0.0
153,0,0,0,1,0,0.33,1.0,1.0,0.66
154,0,0,0,1,0,0.66,0.0,0.5,0.66
155,0,0,0,1,0,0.66,0.0,0.5,0.66
156,0,0,0,1,0,0.66,0.0,1.0,0.66
157,0,0,0,1,0,0.66,0.33,0.5,0.33
158,0,0,0,1,0,0.66,0.33,0.5,0.66
159,0,0,0,1,0,0.66,0.33,1.0,0.0
160,0,0,0,1,0,0.66,0.33,1.0,0.33
161,0,0,0,1,0,0.66,0.33,1.0,1.0
162,0,0,0,1,0,0.66,0.66,0.0,0.0
163,0,0,0,1,1,0.66,0.66,0.0,1.0
164,0,0,0,1,0,0.66,0.66,0.5,0.33
165,0,0,0,1,0,0.66,0.66,1.0,0.0
166,0,0,0,1,0,0.66,0.66,1.0,0.0
167,0,0,0,1,0,0.66,0.66,1.0,0.33
168,0,0,0,1,0,0.66,1.0,0.0,0.33
169,0,0,0,1,0,0.66,1.0,0.0,0.33
170,0,0,0,1,0,0.66,1.0,0.5,1.0
171,0,0,0,1,0,0.66,1.0,1.0,0.66
172,0,0,0,1,0,0.66,1.0,1.0,0.66
173,0,0,0,1,0,0.66,1.0,1.0,1.0
174,0,0,0,1,0,1.0,0.0,0.0,0.0
175,0,0,0,1,0,1.0,0.0,0.0,0.0
176,0,0,0,1,0,1.0,0.0,0.0,0.33
177,0,0,0,1,0,1.0,0.0,0.5,1.0
178,0,0,0,1,0,1.0,0.33,0.0,0.33
179,0,0,0,1,0,1.0,0.33,0.5,0.0
180,0,0,0,1,0,1.0,0.33,1.0,1.0
181,0,0,0,1,1,1.0,0.66,1.0,0.0
182,0,0,0,1,1,1.0,1.0,0.0,0.33
183,0,0,0,1,0,1.0,1.0,0.0,0.33
184,0,0,0,1,1,1.0,1.0,0.0,0.33
185,0,0,0,1,0,1.0,1.0,0.0,0.33
186,0,0,0,1,0,1.0,1.0,0.0,1.0
187,0,0,0,1,0,1.0,1.0,0.5,0.0
188,0,0,0,1,1,1.0,1.0,0.5,0.33
189,0,0,0,1,1,1.0,1.0,0.5,0.66
190,0,0,0,1,0,1.0,1.0,0.5,1.0
191,0,0,0,1,0,1.0,1.0,0.5,1.0
192,0,0,0,1,0,1.0,1.0,1.0,1.0
193,0,0,0,1,1,1.0,1.0,1.0,1.0
194,0,0,0.5,0,0,0.0,0.0,0.0,0.33
195,0,0,0.5,0,0,0.0,0.0,0.0,0.33
196,0,0,0.5,0,0,0.0,0.0,0.0,0.66
197,0,0,0.5,0,0,0.0,0.0,0.0,1.0
198,0,0,0.5,0,0,0.0,0.0,0.5,0.66
199,0,0,0.5,0,0,0.0,0.0,0.5,1.0
200,0,0,0.5,0,0,0.0,0.0,1.0,0.66
201,0,0,0.5,0,0,0.0,0.0,1.0,0.66
202,0,0,0.5,0,0,0.0,0.0,1.0,1.0
203,0,0,0.5,0,0,0.0,0.33,0.0,0.0
204,0,0,0.5,0,0,0.0,0.33,0.0,0.33
205,0,0,0.5,0,0,0.0,0.33,0.0,0.66
206,0,0,0.5,0,0,0.0,0.33,0.5,1.0
207,0,0,0.5,0,0,0.0,0.33,1.0,0.0
208,0,0,0.5,0,0,0.0,0.33,1.0,0.0
209,0,0,0.5,0,0,0.0,0.33,1.0,0.66
210,0,0,0.5,0,0,0.0,0.33,1.0,1.0
211,0,0,0.5,0,0,0.0,0.33,1.0,1.0
212,0,0,0.5,0,0,0.0,0.66,0.0,0.33
213,0,0,0.5,0,0,0.0,0.66,0.0,1.0
214,0,0,0.5,0,0,0.0,0.66,0.5,0.33
215,0,0,0.5,0,0,0.0,1.0,0.0,0.66
216,0,0,0.5,0,0,0.0,1.0,0.0,1.0
217,0,0,0.5,0,0,0.0,1.0,1.0,0.33
218,0,0,0.5,0,0,0.0,1.0,1.0,0.33
219,0,0,0.5,0,0,0.0,1.0,1.0,0.66
220,0,0,0.5,0,0,0.0,1.0,1.0,1.0
221,0,0,0.5,0,0,0.33,0.0,0.5,0.0
222,0,0,0.5,0,0,0.33,0.0,0.5,0.33
223,0,0,0.5,0,0,0.33,0.0,0.5,1.0
224,0,0,0.5,0,0,0.33,0.0,0.5,1.0
225,0,0,0.5,0,0,0.33,0.0,1.0,0.0
226,0,0,0.5,0,0,0.33,0.0,1.0,0.66
227,0,0,0.5,0,0,0.33,0.33,0.0,0.0
228,0,0,0.5,0,0,0.33,0.33,0.5,0.0
229,0,0,0.5,0,0,0.33,0.33,0.5,0.66
230,0,0,0.5,0,0,0.33,0.33,1.0,1.0
231,0,0,0.5,0,0,0.33,0.66,0.0,1.0
232,0,0,0.5,0,0,0.33,0.66,0.0,1.0
233,0,0,0.5,0,0,0.33,0.66,0.5,0.66
234,0,0,0.5,0,0,0.33,0.66,0.5,1.0
235,0,0,0.5,0,0,0.33,0.66,1.0,0.0
236,0,0,0.5,0,0,0.33,0.66,1.0,0.0
237,0,0,0.5,0,0,0.33,0.66,1.0,0.66
238,0,0,0.5,0,0,0.33,0.66,1.0,0.66
239,0,0,0.5,0,0,0.33,1.0,0.0,1.0
240,0,0,0.5,0,0,0.33,1.0,0.5,0.0
241,0,0,0.5,0,0,0.33,1.0,0.5,0.66
242,0,0,0.5,0,0,0.33,1.0,0.5,0.66
243,0,0,0.5,0,0,0.33,1.0,1.0,0.0
244,0,0,0.5,0,0,0.33,1.0,1.0,0.33
245,0,0,0.5,0,0,0.33,1.0,1.0,1.0
246,0,0,0.5,0,0,0.33,1.0,1.0,1.0
247,0,0,0.5,0,0,0.66,0.0,0.0,1.0
248,0,0,0.5,0,0,0.66,0.0,0.5,0.0
249,0,0,0.5,0,0,0.66,0.0,0.5,0.33
250,0,0,0.5,0,0,0.66,0.0,0.5,0.66
251,0,0,0.5,0,0,0.66,0.0,0.5,1.0
252,0,0,0.5,0,0,0.66,0.0,1.0,0.33
253,0,0,0.5,0,0,0.66,0.0,1.0,0.66
254,0,0,0.5,0,0,0.66,0.0,1.0,0.66
255,0,0,0.5,0,0,0.66,0.33,0.0,0.0
256,0,0,0.5,0,0,0.66,0.33,0.5,0.0
257,0,0,0.5,0,0,0.66,0.33,1.0,1.0
258,0,0,0.5,0,0,0.66,0.66,0.0,0.33
259,0,0,0.5,0,0,0.66,0.66,0.0,0.33
260,0,0,0.5,0,0,0.66,0.66,0.5,0.0
261,0,0,0.5,0,0,0.66,0.66,0.5,0.0
262,0,0,0.5,0,0,0.66,0.66,1.0,0.0
263,0,0,0.5,0,0,0.66,0.66,1.0,0.0
264,0,0,0.5,0,0,0.66,0.66,1.0,0.66
265,0,0,0.5,0,0,0.66,1.0,0.5,0.0
266,0,0,0.5,0,0,0.66,1.0,0.5,0.33
267,0,0,0.5,0,0,0.66,1.0,0.5,0.33
268,0,0,0.5,0,0,0.66,1.0,0.5,0.33
269,0,0,0.5,0,0,0.66,1.0,0.5,0.66
270,0,0,0.5,0,0,0.66,1.0,1.0,0.66
271,0,0,0.5,0,0,0.66,1.0,1.0,0.66
272,0,0,0.5,0,0,0.66,1.0,1.0,1.0
273,0,0,0.5,0,0,1.0,0.0,0.0,0.0
274,0,0,0.5,0,0,1.0,0.0,0.0,1.0
275,0,0,0.5,0,0,1.0,0.0,0.0,1.0
276,0,0,0.5,0,0,1.0,0.0,0.0,1.0
277,0,0,0.5,0,0,1.0,0.0,0.5,0.66
278,0,0,0.5,0,0,1.0,0.0,0.5,0.66
279,0,0,0.5,0,0,1.0,0.0,1.0,1.0
280,0,0,0.5,0,0,1.0,0.33,0.0,0.33
281,0,0,0.5,0,0,1.0,0.33,0.0,0.66
282,0,0,0.5,0,0,1.0,0.33,1.0,0.0
283,0,0,0.5,0,0,1.0,0.33,1.0,1.0
284,0,0,0.5,0,0,1.0,0.66,0.0,0.0
285,0,0,0.5,0,0,1.0,0.66,0.0,0.0
286,0,0,0.5,0,0,1.0,0.66,0.0,0.66
287,0,0,0.5,0,0,1.0,0.66,0.0,1.0
288,0,0,0.5,0,0,1.0,0.66,1.0,0.33
289,0,0,0.5,0,0,1.0,0.66,1.0,0.66
290,0,0,0.5,0,0,1.0,0.66,1.0,0.66
291,0,0,0.5,0,0,1.0,0.66,1.0,0.66
292,0,0,0.5,0,0,1.0,0.66,1.0,1.0
293,0,0,0.5,0,0,1.0,1.0,0.5,1.0
294,0,0,0.5,0,0,1.0,1.0,1.0,0.33
295,0,0,0.5,1,1,0.0,0.0,0.0,1.0
296,0,0,0.5,1,1,0.0,0.0,0.0,1.0
297,0,0,0.5,1,0,0.0,0.0,0.5,0.66
298,0,0,0.5,1,0,0.0,0.0,1.0,0.66
299,0,0,0.5,1,0,0.0,0.0,1.0,0.66
300,0,0,0.5,1,1,0.0,0.0,1.0,1.0
301,0,0,0.5,1,0,0.0,0.33,0.0,0.0
302,0,0,0.5,1,0,0.0,0.33,0.0,0.0
303,0,0,0.5,1,0,0.0,0.33,0.0,0.0
304,0,0,0.5,1,0,0.0,0.33,0.5,0.33
305,0,0,0.5,1,1,0.0,0.33,0.5,0.66
306,0,0,0.5,1,0,0.0,0.33,0.5,0.66
307,0,0,0.5,1,1,0.0,0.33,0.5,1.0
308,0,0,0.5,1,0,0.0,0.33,1.0,0.0
309,0,0,0.5,1,1,0.0,0.33,1.0,0.33
310,0,0,0.5,1,0,0.0,0.33,1.0,0.33
311,0,0,0.5,1,0,0.0,0.66,0.0,0.33
312,0,0,0.5,1,0,0.0,0.66,0.0,0.66
313,0,0,0.5,1,1,0.0,0.66,0.0,0.66
314,0,0,0.5,1,1,0.0,0.66,0.5,1.0
315,0,0,0.5,1,0,0.0,0.66,1.0,0.0
316,0,0,0.5,1,0,0.0,0.66,1.0,0.66
317,0,0,0.5,1,0,0.0,0.66,1.0,1.0
318,0,0,0.5,1,0,0.0,1.0,0.0,0.66
319,0,0,0.5,1,0,0.0,1.0,0.0,1.0
320,0,0,0.5,1,0,0.0,1.0,0.5,0.66
321,0,0,0.5,1,1,0.0,1.0,1.0,0.66
322,0,0,0.5,1,0,0.0,1.0,1.0,1.0
323,0,0,0.5,1,0,0.33,0.0,0.0,0.66
324,0,0,0.5,1,0,0.33,0.0,0.5,0.66
325,0,0,0.5,1,1,0.33,0.0,1.0,0.66
326,0,0,0.5,1,1,0.33,0.0,1.0,1.0
327,0,0,0.5,1,1,0.33,0.33,0.0,0.0
328,0,0,0.5,1,1,0.33,0.33,0.0,0.66
329,0,0,0.5,1,0,0.33,0.33,0.0,1.0
330,0,0,0.5,1,1,0.33,0.33,0.5,0.66
331,0,0,0.5,1,0,0.33,0.33,1.0,0.33
332,0,0,0.5,1,0,0.33,0.33,1.0,0.66
333,0,0,0.5,1,0,0.33,0.33,1.0,1.0
334,0,0,0.5,1,1,0.33,0.33,1.0,1.0
335,0,0,0.5,1,0,0.33,0.66,0.0,0.33
336,0,0,0.5,1,0,0.33,0.66,0.0,0.33
337,0,0,0.5,1,0,0.33,0.66,0.0,1.0
338,0,0,0.5,1,0,0.33,0.66,0.5,0.0
339,0,0,0.5,1,0,0.33,0.66,0.5,0.33
340,0,0,0.5,1,1,0.33,0.66,0.5,0.66
341,0,0,0.5,1,0,0.33,0.66,0.5,0.66
342,0,0,0.5,1,0,0.33,0.66,0.5,1.0
343,0,0,0.5,1,0,0.33,0.66,0.5,1.0
344,0,0,0.5,1,0,0.33,0.66,1.0,0.33
345,0,0,0.5,1,0,0.33,0.66,1.0,0.33
346,0,0,0.5,1,0,0.33,0.66,1.0,0.66
347,0,0,0.5,1,0,0.33,1.0,0.0,0.0
348,0,0,0.5,1,0,0.33,1.0,0.5,0.0
349,0,0,0.5,1,1,0.33,1.0,0.5,0.33
350,0,0,0.5,1,0,0.33,1.0,0.5,0.66
351,0,0,0.5,1,0,0.33,1.0,0.5,1.0
352,0,0,0.5,1,1,0.33,1.0,1.0,0.33
353,0,0,0.5,1,0,0.66,0.0,0.0,1.0
354,0,0,0.5,1,1,0.66,0.0,0.0,1.0
355,0,0,0.5,1,0,0.66,0.0,0.5,1.0
356,0,0,0.5,1,0,0.66,0.0,1.0,0.33
357,0,0,0.5,1,0,0.66,0.0,1.0,0.33
358,0,0,0.5,1,1,0.66,0.33,0.0,0.0
359,0,0,0.5,1,0,0.66,0.33,0.5,0.66
360,0,0,0.5,1,1,0.66,0.33,0.5,0.66
361,0,0,0.5,1,1,0.66,0.33,0.5,1.0
362,0,0,0.5,1,1,0.66,0.33,0.5,1.0
363,0,0,0.5,1,0,0.66,0.33,1.0,0.66
364,0,0,0.5,1,0,0.66,0.33,1.0,1.0
365,0,0,0.5,1,1,0.66,0.66,0.0,0.0
366,0,0,0.5,1,1,0.66,0.66,0.0,0.33
367,0,0,0.5,1,0,0.66,0.66,0.0,0.33
368,0,0,0.5,1,0,0.66,0.66,0.0,0.66
369,0,0,0.5,1,0,0.66,0.66,0.0,1.0
370,0,0,0.5,1,1,0.66,0.66,0.5,0.33
371,0,0,0.5,1,0,0.66,0.66,0.5,0.66
372,0,0,0.5,1,1,0.66,0.66,0.5,1.0
373,0,0,0.5,1,1,0.66,0.66,1.0,0.33
374,0,0,0.5,1,1,0.66,0.66,1.0,0.33
375,0,0,0.5,1,1,0.66,0.66,1.0,0.66
376,0,0,0.5,1,1,0.66,1.0,0.0,0.0
377,0,0,0.5,1,0,0.66,1.0,0.0,0.0
378,0,0,0.5,1,1,0.66,1.0,0.0,0.33
379,0,0,0.5,1,0,0.66,1.0,0.0,0.33
380,0,0,0.5,1,1,0.66,1.0,0.0,0.66
381,0,0,0.5,1,1,0.66,1.0,0.0,1.0
382,0,0,0.5,1,1,0.66,1.0,0.5,0.0
383,0,0,0.5,1,0,0.66,1.0,0.5,0.33
384,0,0,0.5,1,0,0.66,1.0,0.5,0.33
385,0,0,0.5,1,0,0.66,1.0,0.5,0.33
386,0,0,0.5,1,0,0.66,1.0,1.0,0.0
387,0,0,0.5,1,1,0.66,1.0,1.0,0.66
388,0,0,0.5,1,0,1.0,0.0,0.0,0.33
389,0,0,0.5,1,0,1.0,0.0,0.0,1.0
390,0,0,0.5,1,1,1.0,0.0,1.0,0.66
391,0,0,0.5,1,1,1.0,0.0,1.0,0.66
392,0,0,0.5,1,0,1.0,0.0,1.0,0.66
393,0,0,0.5,1,1,1.0,0.0,1.0,1.0
394,0,0,0.5,1,0,1.0,0.0,1.0,1.0
395,0,0,0.5,1,0,1.0,0.33,0.0,1.0
396,0,0,0.5,1,1,1.0,0.33,1.0,0.66
397,0,0,0.5,1,0,1.0,0.66,0.0,0.0
398,0,0,0.5,1,0,1.0,0.66,0.0,0.0
399,0,0,0.5,1,0,1.0,0.66,0.0,0.33
400,0,0,0.5,1,1,1.0,0.66,0.0,0.33
401,0,0,0.5,1,1,1.0,0.66,0.5,0.0
402,0,0,0.5,1,0,1.0,0.66,0.5,0.33
403,0,0,0.5,1,1,1.0,0.66,1.0,1.0
404,0,0,0.5,1,1,1.0,1.0,0.0,1.0
405,0,0,0.5,1,0,1.0,1.0,0.5,0.0
406,0,0,0.5,1,1,1.0,1.0,0.5,1.0
407,0,0,0.5,1,1,1.0,1.0,1.0,0.33
408,0,0,0.5,1,0,1.0,1.0,1.0,0.66
409,0,0,1,0,0,0.0,0.0,0.0,0.0
410,0,0,1,0,0,0.0,0.0,0.0,0.33
411,0,0,1,0,0,0.0,0.0,0.0,0.66
412,0,0,1,0,0,0.0,0.0,0.0,0.66
413,0,0,1,0,0,0.0,0.0,0.5,0.33
414,0,0,1,0,0,0.0,0.0,0.5,0.66
415,0,0,1,0,0,0.0,0.0,1.0,0.0
416,0,0,1,0,0,0.0,0.0,1.0,0.33
417,0,0,1,0,0,0.0,0.33,0.0,0.66
418,0,0,1,0,1,0.0,0.33,0.0,1.0
419,0,0,1,0,0,0.0,0.33,0.0,1.0
420,0,0,1,0,0,0.0,0.33,0.5,0.0
421,0,0,1,0,0,0.0,0.33,0.5,0.33
422,0,0,1,0,0,0.0,0.33,0.5,0.66
423,0,0,1,0,1,0.0,0.33,0.5,1.0
424,0,0,1,0,1,0.0,0.33,1.0,0.0
425,0,0,1,0,0,0.0,0.33,1.0,0.0
426,0,0,1,0,0,0.0,0.33,1.0,0.66
427,0,0,1,0,0,0.0,0.33,1.0,1.0
428,0,0,1,0,0,0.0,0.66,0.5,0.0
429,0,0,1,0,0,0.0,0.66,0.5,0.66
430,0,0,1,0,0,0.0,0.66,1.0,0.0
431,0,0,1,0,0,0.0,0.66,1.0,0.33
432,0,0,1,0,1,0.0,0.66,1.0,1.0
433,0,0,1,0,0,0.0,1.0,0.0,0.66
434,0,0,1,0,0,0.0,1.0,0.0,1.0
435,0,0,1,0,0,0.0,1.0,0.5,0.0
436,0,0,1,0,1,0.0,1.0,0.5,1.0
437,0,0,1,0,0,0.33,0.0,0.0,1.0
438,0,0,1,0,0,0.33,0.0,0.5,0.33
439,0,0,1,0,0,0.33,0.0,0.5,0.66
440,0,0,1,0,0,0.33,0.0,1.0,0.66
441,0,0,1,0,0,0.33,0.0,1.0,0.66
442,0,0,1,0,0,0.33,0.33,0.0,0.0
443,0,0,1,0,0,0.33,0.33,0.0,0.0
444,0,0,1,0,0,0.33,0.33,0.5,0.0
445,0,0,1,0,0,0.33,0.33,0.5,0.0
446,0,0,1,0,0,0.33,0.33,0.5,0.0
447,0,0,1,0,0,0.33,0.33,0.5,0.66
448,0,0,1,0,0,0.33,0.33,0.5,0.66
449,0,0,1,0,0,0.33,0.33,0.5,1.0
450,0,0,1,0,1,0.33,0.66,0.0,0.0
451,0,0,1,0,0,0.33,0.66,0.0,0.33
452,0,0,1,0,1,0.33,0.66,0.0,0.66
453,0,0,1,0,0,0.33,0.66,0.0,1.0
454,0,0,1,0,0,0.33,0.66,0.5,0.66
455,0,0,1,0,1,0.33,0.66,0.5,0.66
456,0,0,1,0,0,0.33,0.66,0.5,1.0
457,0,0,1,0,1,0.33,0.66,1.0,0.33
458,0,0,1,0,0,0.33,1.0,0.0,0.66
459,0,0,1,0,1,0.33,1.0,0.0,0.66
460,0,0,1,0,0,0.33,1.0,1.0,0.0
461,0,0,1,0,0,0.33,1.0,1.0,1.0
462,0,0,1,0,0,0.66,0.0,0.0,0.66
463,0,0,1,0,1,0.66,0.0,0.0,0.66
464,0,0,1,0,0,0.66,0.0,0.0,1.0
465,0,0,1,0,1,0.66,0.0,1.0,0.0
466,0,0,1,0,0,0.66,0.33,0.0,0.0
467,0,0,1,0,0,0.66,0.33,0.0,0.66
468,0,0,1,0,0,0.66,0.33,0.0,0.66
469,0,0,1,0,0,0.66,0.33,0.0,1.0
470,0,0,1,0,0,0.66,0.33,0.0,1.0
471,0,0,1,0,0,0.66,0.33,0.5,0.66
472,0,0,1,0,0,0.66,0.33,0.5,1.0
473,0,0,1,0,0,0.66,0.33,1.0,0.0
474,0,0,1,0,0,0.66,0.33,1.0,0.33
475,0,0,1,0,1,0.66,0.66,0.0,0.33
476,0,0,1,0,0,0.66,0.66,0.0,1.0
477,0,0,1,0,0,0.66,0.66,0.5,0.33
478,0,0,1,0,0,0.66,0.66,0.5,1.0
479,0,0,1,0,0,0.66,0.66,1.0,0.66
480,0,0,1,0,0,0.66,1.0,0.5,0.0
481,0,0,1,0,0,0.66,1.0,1.0,0.0
