index,sensitive,exp,rel,adv,label,att1,att2,att3,att4
154,0,0,0,0,0,0.33,1.0,0.5,0.0
155,0,0,0,0,0,0.33,1.0,0.5,0.0
156,0,0,0,0,0,0.33,1.0,0.5,0.33
157,0,0,0,0,0,0.33,1.0,0.5,0.33
158,0,0,0,0,0,0.33,1.0,0.5,0.33
159,0,0,0,0,0,0.33,1.0,0.5,1.0
160,0,0,0,0,0,0.33,1.0,1.0,0.66
161,0,0,0,0,0,0.33,1.0,1.0,1.0
162,0,0,0,0,0,0.66,0.0,0.0,0.0
163,0,0,0,0,0,0.66,0.0,0.0,0.0
164,0,0,0,0,0,0.66,0.0,0.0,0.0
165,0,0,0,0,0,0.66,0.0,0.0,1.0
166,0,0,0,0,0,0.66,0.0,0.5,0.0
167,0,0,0,0,0,0.66,0.0,0.5,0.0
168,0,0,0,0,0,0.66,0.0,0.5,0.33
169,0,0,0,0,0,0.66,0.0,0.5,0.33
170,0,0,0,0,0,0.66,0.0,0.5,1.0
171,0,0,0,0,0,0.66,0.0,0.5,1.0
172,0,0,0,0,0,0.66,0.0,1.0,0.0
173,0,0,0,0,0,0.66,0.0,1.0,0.0
174,0,0,0,0,0,0.66,0.0,1.0,0.0
175,0,0,0,0,0,0.66,0.0,1.0,0.66
176,0,0,0,0,0,0.66,0.33,0.0,0.0
177,0,0,0,0,0,0.66,0.33,0.0,0.66
178,0,0,0,0,0,0.66,0.33,0.0,0.66
179,0,0,0,0,0,0.66,0.33,0.0,0.66
180,0,0,0,0,0,0.66,0.33,0.0,0.66
181,0,0,0,0,0,0.66,0.33,0.0,1.0
182,0,0,0,0,0,0.66,0.33,0.0,1.0
183,0,0,0,0,0,0.66,0.33,0.0,1.0
184,0,0,0,0,0,0.66,0.33,0.5,0.0
185,0,0,0,0,0,0.66,0.33,0.5,0.0
186,0,0,0,0,0,0.66,0.33,0.5,0.0
187,0,0,0,0,0,0.66,0.33,0.5,0.0
188,0,0,0,0,0,0.66,0.33,0.5,0.33
189,0,0,0,0,0,0.66,0.33,0.5,0.33
190,0,0,0,0,0,0.66,0.33,0.5,0.66
191,0,0,0,0,0,0.66,0.33,0.5,1.0
192,0,0,0,0,0,0.66,0.33,0.5,1.0
193,0,0,0,0,0,0.66,0.33,0.5,1.0
194,0,0,0,0,0,0.66,0.33,0.5,1.0
195,0,0,0,0,0,0.66,0.33,1.0,0.0
196,0,0,0,0,0,0.66,0.33,1.0,0.0
197,0,0,0,0,0,0.66,0.66,0.0,0.0
198,0,0,0,0,0,0.66,0.66,0.0,0.66
199,0,0,0,0,0,0.66,0.66,0.0,0.66
200,0,0,0,0,0,0.66,0.66,0.0,1.0
201,0,0,0,0,0,0.66,0.66,0.0,1.0
202,0,0,0,0,0,0.66,0.66,0.0,1.0
203,0,0,0,0,0,0.66,0.66,0.5,0.0
204,0,0,0,0,0,0.66,0.66,0.5,0.0
205,0,0,0,0,0,0.66,0.66,0.5,0.0
206,0,0,0,0,0,0.66,0.66,0.5,0.33
207,0,0,0,0,0,0.66,0.66,0.5,0.33
208,0,0,0,0,0,0.66,0.66,0.5,0.66
209,0,0,0,0,0,0.66,0.66,0.5,0.66
210,0,0,0,0,0,0.66,0.66,0.5,1.0
211,0,0,0,0,0,0.66,0.66,1.0,0.0
212,0,0,0,0,0,0.66,0.66,1.0,0.33
213,0,0,0,0,0,0.66,1.0,0.0,0.0
214,0,0,0,0,0,0.66,1.0,0.0,0.0
215,0,0,0,0,0,0.66,1.0,0.0,0.0
216,0,0,0,0,0,0.66,1.0,0.0,0.33
217,0,0,0,0,0,0.66,1.0,0.0,0.33
218,0,0,0,0,0,0.66,1.0,0.0,0.33
219,0,0,0,0,0,0.66,1.0,0.0,0.66
220,0,0,0,0,0,0.66,1.0,0.0,0.66
221,0,0,0,0,0,0.66,1.0,0.0,1.0
222,0,0,0,0,0,0.66,1.0,0.5,0.0
223,0,0,0,0,0,0.66,1.0,0.5,0.0
224,0,0,0,0,0,0.66,1.0,0.5,0.0
225,0,0,0,0,0,0.66,1.0,0.5,0.33
226,0,0,0,0,0,0.66,1.0,0.5,1.0
227,0,0,0,0,0,0.66,1.0,1.0,0.33
228,0,0,0,0,0,0.66,1.0,1.0,0.33
229,0,0,0,0,0,0.66,1.0,1.0,0.33
230,0,0,0,0,0,0.66,1.0,1.0,1.0
231,0,0,0,0,0,0.66,1.0,1.0,1.0
232,0,0,0,0,0,0.66,1.0,1.0,1.0
233,0,0,0,0,0,1.0,0.0,0.0,0.0
234,0,0,0,0,0,1.0,0.0,0.0,0.33
235,0,0,0,0,0,1.0,0.0,0.0,0.33
236,0,0,0,0,0,1.0,0.0,0.0,0.33
237,0,0,0,0,0,1.0,0.0,0.0,0.66
238,0,0,0,0,0,1.0,0.0,0.0,1.0
239,0,0,0,0,0,1.0,0.0,0.5,0.0
240,0,0,0,0,0,1.0,0.0,0.5,0.33
241,0,0,0,0,0,1.0,0.0,0.5,0.33
242,0,0,0,0,0,1.0,0.0,0.5,0.33
243,0,0,0,0,0,1.0,0.0,0.5,0.33
244,0,0,0,0,0,1.0,0.0,0.5,0.66
245,0,0,0,0,0,1.0,0.0,0.5,0.66
246,0,0,0,0,0,1.0,0.0,0.5,0.66
247,0,0,0,0,0,1.0,0.0,1.0,0.0
248,0,0,0,0,0,1.0,0.0,1.0,0.0
249,0,0,0,0,0,1.0,0.0,1.0,0.33
250,0,0,0,0,0,1.0,0.0,1.0,0.33
251,0,0,0,0,0,1.0,0.0,1.0,1.0
252,0,0,0,0,0,1.0,0.0,1.0,1.0
253,0,0,0,0,0,1.0,0.33,0.0,0.0
254,0,0,0,0,0,1.0,0.33,0.0,0.33
255,0,0,0,0,0,1.0,0.33,0.0,0.33
256,0,0,0,0,0,1.0,0.33,0.0,0.66
257,0,0,0,0,0,1.0,0.33,0.5,0.0
258,0,0,0,0,0,1.0,0.33,0.5,0.0
259,0,0,0,0,0,1.0,0.33,0.5,0.0
260,0,0,0,0,0,1.0,0.33,0.5,0.33
261,0,0,0,0,0,1.0,0.33,0.5,0.33
262,0,0,0,0,0,1.0,0.33,0.5,0.33
263,0,0,0,0,0,1.0,0.33,0.5,0.66
264,0,0,0,0,0,1.0,0.33,0.5,0.66
265,0,0,0,0,0,1.0,0.33,0.5,0.66
266,0,0,0,0,0,1.0,0.33,0.5,0.66
267,0,0,0,0,0,1.0,0.33,0.5,1.0
268,0,0,0,0,0,1.0,0.33,0.5,1.0
269,0,0,0,0,0,1.0,0.33,1.0,1.0
270,0,0,0,0,0,1.0,0.33,1.0,1.0
271,0,0,0,0,0,1.0,0.33,1.0,1.0
272,0,0,0,0,0,1.0,0.66,0.0,0.0
273,0,0,0,0,0,1.0,0.66,0.0,0.0
274,0,0,0,0,0,1.0,0.66,0.0,0.0
275,0,0,0,0,0,1.0,0.66,0.0,0.33
276,0,0,0,0,0,1.0,0.66,0.0,0.33
277,0,0,0,0,0,1.0,0.66,0.0,1.0
278,0,0,0,0,0,1.0,0.66,0.5,0.0
279,0,0,0,0,0,1.0,0.66,0.5,0.0
280,0,0,0,0,0,1.0,0.66,0.5,0.33
281,0,0,0,0,0,1.0,0.66,0.5,1.0
282,0,0,0,0,0,1.0,0.66,1.0,0.0
283,0,0,0,0,0,1.0,0.66,1.0,0.33
284,0,0,0,0,0,1.0,0.66,1.0,0.33
285,0,0,0,0,0,1.0,0.66,1.0,0.33
286,0,0,0,0,0,1.0,0.66,1.0,0.66
287,0,0,0,0,0,1.0,0.66,1.0,0.66
288,0,0,0,0,0,1.0,0.66,1.0,0.66
289,0,0,0,0,0,1.0,0.66,1.0,1.0
290,0,0,0,0,0,1.0,0.66,1.0,1.0
291,0,0,0,0,0,1.0,0.66,1.0,1.0
292,0,0,0,0,0,1.0,0.66,1.0,1.0
293,0,0,0,0,0,1.0,1.0,0.0,0.0
294,0,0,0,0,0,1.0,1.0,0.0,0.0
295,0,0,0,0,0,1.0,1.0,0.0,0.0
296,0,0,0,0,0,1.0,1.0,0.0,0.33
297,0,0,0,0,0,1.0,1.0,0.0,0.33
298,0,0,0,0,0,1.0,1.0,0.0,0.33
299,0,0,0,0,0,1.0,1.0,0.0,0.66
300,0,0,0,0,0,1.0,1.0,0.0,0.66
301,0,0,0,0,0,1.0,1.0,0.0,0.66
302,0,0,0,0,0,1.0,1.0,0.0,1.0
303,0,0,0,0,0,1.0,1.0,0.0,1.0
304,0,0,0,0,0,1.0,1.0,0.5,0.33
305,0,0,0,0,0,1.0,1.0,0.5,0.33
306,0,0,0,0,0,1.0,1.0,0.5,0.33
307,0,0,0,0,0,1.0,1.0,0.5,0.66
308,0,0,0,0,0,1.0,1.0,0.5,0.66
309,0,0,0,0,0,1.0,1.0,0.5,1.0
310,0,0,0,0,0,1.0,1.0,1.0,0.0
311,0,0,0,0,0,1.0,1.0,1.0,0.0
312,0,0,0,0,0,1.0,1.0,1.0,0.0
313,0,0,0,0,0,1.0,1.0,1.0,0.0
314,0,0,0,0,0,1.0,1.0,1.0,0.33
315,0,0,0,0,0,1.0,1.0,1.0,0.33
316,0,0,0,0,0,1.0,1.0,1.0,0.33
317,0,0,0,0,0,1.0,1.0,1.0,0.33
318,0,0,0,0,0,1.0,1.0,1.0,1.0
319,0,0,0,1,0,0.0,0.0,0.0,0.0
320,0,0,0,1,0,0.0,0.0,0.0,0.0
321,0,0,0,1,1,0.0,0.0,0.0,0.33
322,0,0,0,1,0,0.0,0.0,0.0,0.33
323,0,0,0,1,0,0.0,0.0,0.0,0.33
324,0,0,0,1,0,0.0,0.0,0.0,0.66
325,0,0,0,1,0,0.0,0.0,0.0,0.66
326,0,0,0,1,0,0.0,0.0,0.0,1.0
327,0,0,0,1,0,0.0,0.0,0.5,0.0
328,0,0,0,1,1,0.0,0.0,0.5,0.0
329,0,0,0,1,0,0.0,0.0,0.5,0.33
330,0,0,0,1,0,0.0,0.0,0.5,0.33
331,0,0,0,1,0,0.0,0.0,0.5,1.0
332,0,0,0,1,1,0.0,0.0,1.0,0.33
333,0,0,0,1,0,0.0,0.0,1.0,0.66
334,0,0,0,1,0,0.0,0.0,1.0,0.66
335,0,0,0,1,0,0.0,0.33,0.0,0.0
336,0,0,0,1,0,0.0,0.33,0.5,0.0
337,0,0,0,1,0,0.0,0.33,0.5,0.33
338,0,0,0,1,0,0.0,0.33,0.5,0.33
339,0,0,0,1,0,0.0,0.33,0.5,0.66
340,0,0,0,1,1,0.0,0.33,0.5,0.66
341,0,0,0,1,0,0.0,0.33,0.5,1.0
342,0,0,0,1,0,0.0,0.33,1.0,0.0
343,0,0,0,1,1,0.0,0.33,1.0,0.0
344,0,0,0,1,1,0.0,0.33,1.0,0.33
345,0,0,0,1,1,0.0,0.33,1.0,0.33
346,0,0,0,1,1,0.0,0.33,1.0,1.0
347,0,0,0,1,0,0.0,0.33,1.0,1.0
348,0,0,0,1,0,0.0,0.66,0.0,0.0
349,0,0,0,1,0,0.0,0.66,0.0,0.0
350,0,0,0,1,0,0.0,0.66,0.0,0.0
351,0,0,0,1,0,0.0,0.66,0.0,0.0
352,0,0,0,1,0,0.0,0.66,0.0,0.33
353,0,0,0,1,1,0.0,0.66,0.0,0.33
354,0,0,0,1,0,0.0,0.66,0.0,0.33
355,0,0,0,1,1,0.0,0.66,0.0,0.66
356,0,0,0,1,0,0.0,0.66,0.0,0.66
357,0,0,0,1,0,0.0,0.66,0.0,1.0
358,0,0,0,1,0,0.0,0.66,0.0,1.0
359,0,0,0,1,0,0.0,0.66,0.0,1.0
360,0,0,0,1,0,0.0,0.66,0.0,1.0
361,0,0,0,1,1,0.0,0.66,0.5,0.0
362,0,0,0,1,0,0.0,0.66,0.5,0.0
363,0,0,0,1,0,0.0,0.66,1.0,0.0
364,0,0,0,1,1,0.0,0.66,1.0,0.0
365,0,0,0,1,0,0.0,0.66,1.0,0.0
366,0,0,0,1,1,0.0,0.66,1.0,0.33
367,0,0,0,1,0,0.0,0.66,1.0,0.33
368,0,0,0,1,0,0.0,0.66,1.0,0.33
369,0,0,0,1,0,0.0,0.66,1.0,0.66
370,0,0,0,1,0,0.0,0.66,1.0,1.0
371,0,0,0,1,1,0.0,1.0,0.0,0.0
372,0,0,0,1,0,0.0,1.0,0.0,0.0
373,0,0,0,1,1,0.0,1.0,0.0,0.0
374,0,0,0,1,0,0.0,1.0,0.0,0.66
375,0,0,0,1,0,0.0,1.0,0.0,0.66
376,0,0,0,1,0,0.0,1.0,0.0,1.0
377,0,0,0,1,0,0.0,1.0,0.0,1.0
378,0,0,0,1,0,0.0,1.0,0.5,0.33
379,0,0,0,1,0,0.0,1.0,0.5,0.33
380,0,0,0,1,0,0.0,1.0,0.5,0.33
381,0,0,0,1,0,0.0,1.0,0.5,0.33
382,0,0,0,1,1,0.0,1.0,0.5,0.66
383,0,0,0,1,0,0.0,1.0,0.5,1.0
384,0,0,0,1,0,0.0,1.0,0.5,1.0
385,0,0,0,1,0,0.0,1.0,1.0,0.0
386,0,0,0,1,0,0.0,1.0,1.0,0.33
387,0,0,0,1,1,0.0,1.0,1.0,0.66
388,0,0,0,1,0,0.0,1.0,1.0,0.66
389,0,0,0,1,0,0.33,0.0,0.0,1.0
390,0,0,0,1,0,0.33,0.0,0.5,0.0
391,0,0,0,1,0,0.33,0.0,0.5,0.0
392,0,0,0,1,0,0.33,0.0,0.5,0.0
393,0,0,0,1,0,0.33,0.0,0.5,0.33
394,0,0,0,1,1,0.33,0.0,0.5,0.33
395,0,0,0,1,0,0.33,0.0,0.5,0.66
396,0,0,0,1,1,0.33,0.0,0.5,0.66
397,0,0,0,1,1,0.33,0.0,0.5,0.66
398,0,0,0,1,0,0.33,0.0,0.5,1.0
399,0,0,0,1,0,0.33,0.0,1.0,0.0
400,0,0,0,1,0,0.33,0.0,1.0,0.0
401,0,0,0,1,0,0.33,0.0,1.0,0.0
402,0,0,0,1,0,0.33,0.0,1.0,0.0
403,0,0,0,1,1,0.33,0.0,1.0,0.33
404,0,0,0,1,0,0.33,0.0,1.0,0.33
405,0,0,0,1,0,0.33,0.0,1.0,1.0
406,0,0,0,1,0,0.33,0.0,1.0,1.0
407,0,0,0,1,0,0.33,0.0,1.0,1.0
408,0,0,0,1,0,0.33,0.0,1.0,1.0
409,0,0,0,1,0,0.33,0.33,0.0,0.0
410,0,0,0,1,0,0.33,0.33,0.0,0.66
411,0,0,0,1,0,0.33,0.33,0.0,1.0
412,0,0,0,1,0,0.33,0.33,0.5,0.0
413,0,0,0,1,0,0.33,0.33,0.5,0.0
414,0,0,0,1,1,0.33,0.33,0.5,0.0
415,0,0,0,1,0,0.33,0.33,0.5,0.33
416,0,0,0,1,0,0.33,0.33,0.5,0.33
417,0,0,0,1,1,0.33,0.33,0.5,0.66
418,0,0,0,1,0,0.33,0.33,0.5,0.66
419,0,0,0,1,0,0.33,0.33,0.5,0.66
420,0,0,0,1,0,0.33,0.33,0.5,1.0
421,0,0,0,1,1,0.33,0.33,0.5,1.0
422,0,0,0,1,0,0.33,0.33,0.5,1.0
423,0,0,0,1,1,0.33,0.33,1.0,0.0
424,0,0,0,1,0,0.33,0.33,1.0,0.0
425,0,0,0,1,1,0.33,0.33,1.0,0.0
426,0,0,0,1,1,0.33,0.33,1.0,0.33
427,0,0,0,1,0,0.33,0.33,1.0,0.66
428,0,0,0,1,0,0.33,0.33,1.0,0.66
429,0,0,0,1,1,0.33,0.66,0.0,0.66
430,0,0,0,1,0,0.33,0.66,0.0,1.0
431,0,0,0,1,0,0.33,0.66,0.0,1.0
432,0,0,0,1,1,0.33,0.66,0.0,1.0
433,0,0,0,1,0,0.33,0.66,0.5,0.0
434,0,0,0,1,1,0.33,0.66,0.5,0.66
435,0,0,0,1,1,0.33,0.66,0.5,1.0
436,0,0,0,1,0,0.33,0.66,1.0,0.0
437,0,0,0,1,0,0.33,0.66,1.0,0.66
438,0,0,0,1,0,0.33,0.66,1.0,0.66
439,0,0,0,1,0,0.33,1.0,0.0,0.66
440,0,0,0,1,0,0.33,1.0,0.0,0.66
441,0,0,0,1,1,0.33,1.0,0.0,0.66
442,0,0,0,1,0,0.33,1.0,0.0,0.66
443,0,0,0,1,0,0.33,1.0,0.0,1.0
444,0,0,0,1,0,0.33,1.0,0.5,0.0
445,0,0,0,1,0,0.33,1.0,0.5,0.33
446,0,0,0,1,0,0.33,1.0,0.5,0.33
447,0,0,0,1,1,0.33,1.0,0.5,0.33
448,0,0,0,1,0,0.33,1.0,0.5,0.66
449,0,0,0,1,0,0.33,1.0,0.5,0.66
450,0,0,0,1,0,0.33,1.0,1.0,1.0
451,0,0,0,1,0,0.33,1.0,1.0,1.0
452,0,0,0,1,0,0.66,0.0,0.0,0.33
453,0,0,0,1,0,0.66,0.0,0.0,0.33
454,0,0,0,1,0,0.66,0.0,0.0,0.66
455,0,0,0,1,1,0.66,0.0,0.0,1.0
456,0,0,0,1,0,0.66,0.0,0.0,1.0
457,0,0,0,1,0,0.66,0.0,0.0,1.0
458,0,0,0,1,1,0.66,0.0,0.5,0.0
459,0,0,0,1,1,0.66,0.0,0.5,0.66
460,0,0,0,1,0,0.66,0.0,0.5,0.66
461,0,0,0,1,0,0.66,0.0,0.5,0.66
462,0,0,0,1,1,0.66,0.0,0.5,1.0
463,0,0,0,1,1,0.66,0.0,1.0,0.0
464,0,0,0,1,0,0.66,0.0,1.0,0.0
465,0,0,0,1,0,0.66,0.0,1.0,0.0
466,0,0,0,1,0,0.66,0.0,1.0,0.66
467,0,0,0,1,1,0.66,0.0,1.0,0.66
468,0,0,0,1,0,0.66,0.0,1.0,1.0
469,0,0,0,1,0,0.66,0.0,1.0,1.0
470,0,0,0,1,0,0.66,0.0,1.0,1.0
471,0,0,0,1,0,0.66,0.33,0.0,0.0
472,0,0,0,1,0,0.66,0.33,0.0,0.66
473,0,0,0,1,0,0.66,0.33,0.0,0.66
474,0,0,0,1,0,0.66,0.33,0.0,0.66
475,0,0,0,1,0,0.66,0.33,0.0,1.0
476,0,0,0,1,0,0.66,0.33,0.0,1.0
477,0,0,0,1,1,0.66,0.33,0.0,1.0
478,0,0,0,1,0,0.66,0.33,0.5,0.0
479,0,0,0,1,1,0.66,0.33,0.5,0.0
480,0,0,0,1,0,0.66,0.33,0.5,0.0
481,0,0,0,1,1,0.66,0.33,0.5,0.33
482,0,0,0,1,0,0.66,0.33,0.5,0.66
483,0,0,0,1,0,0.66,0.33,0.5,0.66
484,0,0,0,1,0,0.66,0.33,0.5,1.0
485,0,0,0,1,1,0.66,0.33,0.5,1.0
486,0,0,0,1,0,0.66,0.33,0.5,1.0
487,0,0,0,1,0,0.66,0.33,1.0,0.0
488,0,0,0,1,0,0.66,0.33,1.0,0.0
489,0,0,0,1,0,0.66,0.33,1.0,0.33
490,0,0,0,1,0,0.66,0.33,1.0,0.33
491,0,0,0,1,0,0.66,0.33,1.0,0.66
492,0,0,0,1,0,0.66,0.33,1.0,1.0
493,0,0,0,1,0,0.66,0.33,1.0,1.0
494,0,0,0,1,0,0.66,0.33,1.0,1.0
495,0,0,0,1,1,0.66,0.66,0.0,0.0
496,0,0,0,1,1,0.66,0.66,0.0,0.0
